user_id Interactions
847 |[9067, 10795, 4066, 9557, 10515, 6156, 7964, 998, 9909, 4204, 175, 9379, 11193, 15501, 8012, 13465, 6038, 13481, 10698, 1446, 521, 13832, 1854, 12797, 14800, 2228, 7096, 5566, 423, 16125, 15119, 3258, 10879, 12164, 15218, 14362, 10731]|
848 |[15877, 1490, 10486, 11674, 327, 16610, 1543, 1208, 15263, 1191, 13971, 10294, 684, 10846, 1227, 11809, 8076, 15751, 16773, 11568, 9043, 11987, 15468, 5793, 16449, 7429, 127, 3100, 2399, 5185, 3698, 75, 9758, 136, 11933, 8571, 16182]|
849 |[5418, 11573, 13002, 6708, 9410, 2640, 13856, 10552, 16667, 9907, 67, 13337, 2847, 14677, 7043, 12104, 8351, 9120, 15665, 16150, 9011, 13462, 1705, 10475, 3747, 7503, 13058]|
850 |[11069, 10, 405, 15809, 16000, 11366, 11912, 9528, 4230, 3237, 6497, 9776, 9326, 280, 16338, 14745, 2398, 15374, 8599, 9968, 13690, 3116, 924, 13754, 1069, 5384, 4301, 7484, 3417, 13052, 2101, 2339, 13559, 3591, 15919, 12673, 7951, 1915, 4098]|
851 [2639]
852 |[3305, 15155, 15307, 15343, 10323, 13046, 13175, 4738, 8668, 13718, 11774, 1596, 586, 11507, 14646, 7812, 3987, 13782, 11292, 192, 8601, 115, 4899, 14466, 1782, 7740, 12765, 14879, 7576, 12894, 835, 8376, 1934, 2645, 6299, 14706, 1495]|
853 |[16368, 15588, 4454, 13273, 2733, 13101, 16058, 14670, 7235, 6842, 8865, 10396]|
854 |[535, 7599, 7693, 3487, 4366, 12570, 2138, 8184, 654, 12215, 7492, 2811, 6087, 2287, 1484, 13059, 5047, 2452, 3313, 703, 1708, 9566, 1946, 8933, 7284, 2775, 2055, 10042, 5425, 7228, 11790, 10469, 2221, 3686, 7956, 9935]|
855 |[12109, 13702, 2354, 8102, 13007, 6294, 4419, 5578, 12133, 10024, 4590, 13607, 10971, 16601, 3975, 9052, 16564, 10142, 6577, 16581, 13891, 1241, 15048, 8617, 2810, 15215, 649, 7308, 14825, 361, 246]|
856 |[11964, 5231, 13504, 9774, 6020, 15936, 3002, 4661, 4227, 1650, 2072, 8533, 12672, 7811, 7850, 8260, 1719, 9401, 6799, 15394, 5441, 4109, 5789]|
857 |[3578, 5890, 15275, 5510, 7729, 12964, 15786, 7848, 5881, 268, 1554, 14078, 11706, 15494, 2977, 14342, 6535, 5579, 5303, 7905, 2474, 9752, 16526, 410, 5748, 10059, 1870, 6579, 4845, 15196, 8995, 9438]|
858 |[15820, 16679, 7734, 5569, 14462, 160, 12465, 2440, 3635, 96, 12227, 14994, 6268, 229, 14470, 3232, 2115, 456, 3572, 10335, 5442, 3429, 254]|
859 |[16024, 12937, 4, 9471, 15013, 10814, 10339, 16606, 1479, 16547, 6540, 9945, 16085, 2784, 10683, 1129, 11240, 7845, 2604, 1025, 3269, 7879, 15096, 176, 7823, 15549, 15987, 14643, 4349]|
860 |[1168, 12979, 13096, 8504, 2114, 6086, 13975, 4299, 2024, 12028, 1472, 3480, 7189, 6036, 12983, 3801, 11642, 16203, 2556, 616, 15365, 3929, 14612, 5458, 2301, 15034, 8320, 1525, 2445, 4174, 279, 11468, 4748, 11516, 1401, 7191, 6314, 13714]|
861 |[7988, 3500, 8431, 8774, 7325, 14595, 14895, 7003, 1097, 5311, 10994, 6114, 9198, 9592, 9912, 2639, 5908, 4637, 9876, 253, 15736, 13544, 5907, 16038, 11337, 5182, 2469, 16040, 3594, 13408, 8772, 3385, 9938, 10436, 12869, 233, 12252, 13920, 4487]|
862 |[743, 5571, 309, 15309, 1235, 627, 10132, 6821, 6357, 8339, 6965, 8988, 11378, 10998, 16480, 8661, 13779, 1890, 8449, 10209, 11052, 4829, 15282, 14533, 15734, 7986, 11154, 6394, 11430, 15073, 10836, 11656, 16235, 9038, 10680, 3881, 14158, 4052, 6376]|
863 |[11112, 11503, 8058, 8196, 8695, 1262, 2321, 5878, 10356, 16585, 14509, 9757, 13640, 2803, 7556, 3254, 11776, 968, 5764, 8723, 2222, 7908, 613, 8979, 15472, 14770]|
864 |[13013, 3689, 1954, 6769, 13954, 14493, 14322, 3642, 13274, 10746, 7733, 9156, 14549, 16413, 16297, 4315, 12293, 791, 7335, 2603, 7689, 9670, 2602, 7205, 10522, 10187, 7658, 2730, 10328]|
865 |[11069, 10, 405, 15809, 16000, 11366, 11912, 9528, 4230, 3237, 6497, 9776, 9326, 280, 16338, 14745, 2398, 15374, 8599, 9968, 13690, 3116, 924, 13754, 1069, 5384, 4301, 7484, 3417, 13052]|
866 |[13010, 13908, 3619, 14510, 6316, 15412, 8446, 5291, 5656, 4847, 6006, 10588, 6069, 11265, 591, 3038, 5098, 7668, 2926, 5118, 6849, 7088, 12495, 16045, 10678]|
867 |[7181, 13017, 12598, 7888, 14785, 5565, 12327, 3761, 5061, 2693, 11569, 16618, 10707, 4825, 6234, 4185, 16308, 1663, 1131, 7164, 2723, 6688, 12180, 10190]|
868 |[9810, 2740, 5131, 9822, 4692, 10441, 14700, 639, 6264, 7549, 5472, 11694, 12542, 5383, 8246, 6973, 6901, 2725, 11043, 3437, 7772, 8438, 1908, 4851, 6940, 10447, 10541, 9321, 3958, 11058, 14624, 14379, 8417, 12157, 12843, 3477, 15539, 4050]|
869 |[14362, 10731, 15218, 7969, 10879, 3258, 339, 2228, 7096, 423, 5566, 16125, 6792, 1854, 521, 1446, 10698, 6038, 8012, 5490, 7020, 15501, 11193, 9909, 998, 7964, 11766, 9557, 12027, 2134, 12261, 6947, 13354, 13324, 12043, 11131, 4872, 10795]|
870 |[7892, 10242, 3405, 9628, 16665, 8000, 2302, 16019, 8737, 4778, 8049, 9467, 15012]|
871 |[4405, 10434, 12710, 1987, 10498, 4217, 14779, 9140, 1802, 8045, 16777, 5150, 16399, 16160, 49, 11925, 8653, 15377, 13364, 15837, 11148, 12548, 57, 11437, 460, 8856, 241]|
872 |[3145, 14150, 16464, 13800, 15681, 9629, 13098, 3602, 7472, 3550, 13730, 7437, 2010, 1674, 11032, 150, 9348, 10901, 6885, 462, 10081, 11910, 7769, 7014]|
873 |[5311, 7003, 1097, 10994, 9198, 6114]|
874 |[5850, 10288, 2439, 2628, 13294, 2533, 1445, 2899, 13630, 7440, 7236, 4043, 11078, 12136, 11687, 7572, 6446, 6154, 10860, 13189, 14872, 10467, 13560, 512, 3055, 8173, 4645, 8638, 1511, 6344, 178, 16471, 10363]|
875 |[10390, 3898, 12323, 5591, 3899, 12082, 13865, 5440, 23, 4662, 2829, 8322, 7783, 1334, 15808, 642, 14853]|
876 |[4094, 1685, 5806, 15587, 15787, 13144, 9824, 3742, 11981, 8608, 12529, 3598, 1230, 6043, 9818, 10365, 5968, 12232]|
877 |[14480, 5097, 503, 8970, 5920, 4873, 8135, 97, 6773, 9287, 6871, 8137, 9786, 5281, 15996, 11646, 10752, 16663, 6348, 2073, 6429, 5151, 7671, 15653, 2019, 14722]|
878 |[4905, 9603, 7900, 8209, 9648, 6975, 9806, 7559, 734, 15427]|
879 |[12495, 16045, 9999, 12448, 11994, 5660, 5656, 1879, 11675, 3619, 8446, 6316, 14510, 5291, 15412, 13908, 13010, 2831, 4847, 16620, 7668, 6069, 10588, 2926, 5118, 5098, 591, 3038, 11265, 6849, 6006, 7088, 10678, 16529, 8480, 7077, 3106, 11375]|
880 |[2944, 3675, 16419, 12949, 6336, 12730, 7116, 6513, 6753, 3126, 13032, 5496, 2592, 14297, 6517, 15466, 5950, 10109, 14424]|
881 |[14361, 15324, 4205, 15709, 9278, 12343, 11361, 102, 3629, 5085, 1014, 4468, 3908, 326, 12891, 9533, 13170, 12354, 4024, 6103, 12599, 11045, 14651, 2518, 6387, 11303, 13755, 13201]|
882 |[15804, 2837, 6939, 4106, 11051, 1531, 13987, 10126, 9848, 8140, 5033, 6343, 7301, 9857, 3830, 9567, 15720, 4368, 6601, 11740, 4605, 2828, 344, 12720, 943, 5075, 14111, 4118, 4481, 14536, 9672, 13796, 15705]|
883 |[12599, 6103, 4024, 14651, 11045, 2518, 6387, 9533, 326, 1014, 13170, 12891, 3908, 12354, 4468, 5334, 3287, 14855, 3629, 102, 11361, 15709, 4205, 15324, 13613, 14361, 10161, 9278, 16521, 15320, 12550, 12072, 6389, 5922, 8215]|
884 |[2061, 14506, 9881, 1563, 2058, 11867, 9659, 4539, 5267, 13792, 8892, 2717, 11784, 5373, 14562, 6335, 15937, 1300, 14523, 5788, 13717, 1323, 14897, 14628, 9868, 16541, 7123, 4815, 4265, 11664, 3625, 14102, 12299, 2260, 10558, 16207, 16316, 3641, 10652]|
885 |[13845, 6900, 13763, 2588, 2160, 1618, 13079]|
886 |[16761, 15717, 15085, 12013, 14405, 14033, 6060]|
887 |[12732, 1342, 8399, 9301, 513, 5902, 10179, 6652, 8747, 2009, 9736, 16266, 6452, 187, 2343, 2643, 12617, 3052, 3210, 9849, 8037, 1345, 11886, 8091, 2235, 13276, 12898, 10008, 1251, 16332, 3501, 13307, 7418, 9063, 258, 9655, 9944, 9888, 5365]|
888 |[863, 8183, 14154, 13292, 7822, 6673, 14281, 16226, 3140, 8584, 1080, 15800, 8453, 6240, 15043, 11972, 7777, 12695, 10801, 4097, 308, 16153, 16034, 8510, 10610, 10750]|
889 |[2023, 11475, 2854, 13180, 495, 16132, 1947, 9337, 7833, 9681, 3075, 7673, 5478, 16119, 14758, 1386, 2697, 10151, 7725, 1608, 15944, 8894, 6, 10061, 8520, 5921, 3484, 5680, 1057, 3670, 15481, 8844, 9573, 1575, 16195, 14946]|
890 |[9525, 1321, 2378, 16466, 10591, 9667, 16591, 16094, 9311, 10896, 2855, 11876, 13546, 5365, 5713, 9888, 12362, 9944, 9063, 13307, 14405, 16332, 16761, 15717, 1251, 15085, 12013, 14033, 13276, 6060, 6388, 11886, 9849, 3210, 3052, 12882, 7600]|
891 |[16132, 9681, 3075, 7673, 2854, 2023, 14758, 11475, 13180, 7725, 495, 15944, 1947, 9337, 7833, 5478, 16119, 6, 10061, 3484, 1386, 2697, 10151, 1608, 3670, 9573, 1575, 5415, 8894, 8520, 5921, 6784, 10464, 62, 5680, 1057, 7178, 10567, 9865]|
892 |[245, 11803, 6597, 1666, 4129, 14889, 4286, 3469, 10806, 8201, 8725, 10735, 12296, 11394, 13622, 11188, 1414, 7960, 9749, 13147, 14869, 6504, 11500, 12016, 101, 4606, 7925, 8884, 5049, 11700, 10485, 16671, 2113, 5398, 2535, 15542, 3255, 3235, 1115]|
893 |[12078, 7505, 15631, 2434, 433, 2571, 16405, 2760, 11755, 11858, 3622, 15845, 11792, 5260, 15763, 1960, 16127, 5846, 2493, 3850, 6968, 14449, 12252, 778, 10905, 12869, 10436, 9938, 3385, 4736]|
894 |[1680, 518, 5544, 12329, 3824, 4983, 14563, 7834, 11966, 2598, 7397, 13047, 4669, 8581, 5324, 121]|
895 |[13275, 307, 6380, 7341, 4344, 13759, 8761]|
896 |[13396, 14041, 8703, 4505, 12369, 6826, 5715, 11934, 15327, 3621, 15090, 587, 4985]|
897 |[9885, 9742, 14787, 11103, 14970]|
898 |[4259, 2542, 15482, 7430, 14035, 11933, 2289, 136, 5816, 9070, 9758, 75, 7429, 16449, 3108, 1789, 3060, 5299, 3615, 15514, 15751, 8076, 7928, 3073]|
899 |[1656, 500]|
900 |[15586, 2769, 275, 9279, 8214, 2186, 10786, 5626, 15590, 14720, 14108, 14132, 5913, 12034, 16279, 5978, 14415, 481, 4397, 8009, 6532, 4180, 5648, 14422, 6287, 14427, 9925, 3976, 9414, 9341, 6252, 6954, 8792, 15905, 3696, 1002, 8064, 4682, 5511]|
901 |[8935, 1108, 3893, 14678, 15072, 16420, 5133, 16410, 10662, 5862, 5039, 13211, 80, 8448, 10716, 8198, 4842, 5896, 14574, 5663, 2127, 3164, 7053, 3871, 9253, 575, 8278, 3666, 1804, 6894, 9270, 14559, 2290, 13874, 3451, 4521, 15276, 10099]|
902 |[6676, 8823, 8401, 941, 14080, 6581, 11567, 2528, 13140, 7894, 2322, 225, 8775, 13816, 15685, 10837, 14926, 11471, 3561, 3816, 212, 10412, 517, 5741, 4650, 3821, 10563, 556, 8588, 11899, 4072, 5613, 11793, 15094, 9499, 10648, 4479]|
903 |[13400, 1233, 9766, 5942, 10891, 10261, 12819, 5634, 6587, 2634, 12185, 11, 6083, 7928, 3073, 499, 4620, 15514, 3615, 5299, 3060, 1789, 14185, 14172, 5829, 3108, 5807, 875]|
904 |[15523, 14125, 7662, 11088, 551, 11882, 3540, 11830]|
905 |[1708, 703, 3313, 5425, 5047, 1484, 2811, 7492, 10469, 2221, 2138, 4366, 7693, 3686, 535, 7956, 7599, 3487, 12570, 8184, 5177, 654, 8249, 12215, 5558, 3193, 6087, 2287, 13059, 2452, 12778, 14460, 10071, 9566, 1946, 5624, 8933, 8277]|
906 |[12420, 9575, 489, 7975, 16756, 15576, 8148, 8962, 315, 13142, 14866, 12612, 7745, 3288, 14830, 6857, 6660, 10708, 1290, 2174, 10912]|
907 |[5358, 2131, 4242, 11618, 3371, 16139, 5572, 21, 11673, 11334, 3081, 13238, 5926, 4148, 6815, 4628]|
908 |[8196, 8058, 11503, 5878, 11112, 14509, 9757, 8695, 2803, 7556, 1262, 3254, 11776, 2321, 968, 10356, 2222, 16585, 8979, 13640, 1747, 13034, 2285, 11435, 5764, 8723]|
909 |[8420, 10714, 1570, 6907, 6232, 4332, 14584, 7987, 7810, 103, 7065, 9286, 2432, 5251, 5915, 8567, 14197, 11063, 12425, 8190, 413, 1419, 10770, 6298, 3695, 15934, 10327, 14139, 15812, 1229, 911, 1073, 10231, 9654, 13086, 13369, 5121, 7961]|
910 |[3446, 728, 6221, 6567, 546, 13904, 12507, 10939, 10512, 6621, 12291, 2105, 2121, 16029, 3132, 2935, 14284, 4846, 3200, 3309, 13647, 14298, 1487, 14710, 4413, 5109, 1491, 8398, 13419, 8818, 16344, 10421, 10319, 7193, 6665, 9832, 13983, 241, 5170]|
911 |[11286, 1881, 13989, 3452, 6745, 8354, 13477, 13295, 483, 10813, 3091, 11147, 2516, 15403, 14983]|
912 |[1838, 1916, 9475, 1636, 15790, 14600, 8204, 8826, 13708, 11635, 3130, 6615, 13830]|
913 |[4697, 1538, 5975, 14468, 3477, 12843, 12157, 6303, 12015, 8417, 3958, 8868, 10447, 6940, 8454, 10948, 2792, 1908, 8438, 1079, 3437, 11043, 6901, 8246, 7549, 14942, 639, 6205, 9249, 4692, 5131, 16285, 2740, 9810, 565, 9822, 4757, 10441, 14700]|
914 |[13718, 8668, 1596, 14646, 4738, 3987, 15155, 15307, 15343, 3305, 13782, 8601, 115, 10323, 13046, 1782, 13175, 11774, 7740, 12765, 586, 7576, 11507, 7812, 8376, 11292, 192, 1934, 14706, 1495, 4899, 14466, 12410, 15512, 14879, 15878, 254, 3429]|
915 |[8792, 15905, 9341]|
916 |[7777, 12695, 11972, 4097, 308, 16034, 16226, 8510, 8183, 863, 10750, 12643, 14154, 13292, 122, 6726, 12081, 7822, 8025, 6673, 13176, 14281, 3140, 8584, 1080, 15800, 8453, 6240, 1958, 15043, 9866, 3809, 9834, 15771, 10801, 13781]|
917 |[3667, 7377, 10585]|
918 |[7101, 3047, 5657, 7400, 2908, 13298, 13251, 9210, 4803, 3651, 16482, 10763, 11998, 14520, 5386, 6909, 8244, 15630, 10759, 15195, 14075, 4455, 13215, 2425, 5271, 5204, 8849, 14181, 15968, 11079, 7260, 8161, 13689, 16408, 13374]|
919 |[11367, 15454, 8973, 16577, 15225, 15480, 15585, 15772, 3184, 10997, 15149, 14356, 16214, 11914, 15192, 9474, 6144, 5385, 10817, 2519, 1766, 7050, 12868, 15338, 4600, 10633, 1813, 2573, 6611, 3168, 12651, 40, 6366]|
920 |[14101, 14330, 12162, 8494, 9526, 1354, 4730, 8939, 3249, 11780, 5369, 1520, 16261, 10166, 12351, 1237, 11111, 3590, 10127, 9535, 6279, 11215, 14849, 9237, 12711, 2553, 11255, 7836, 4712, 13890, 15418, 12514, 7481, 12324, 11238, 10248]|
921 |[10392, 10693, 10290, 12781, 8261, 9495, 10653, 10883, 26, 13585, 919, 8021, 328, 4161, 5456, 14939, 12442, 16382, 13582, 13985, 15156, 7406, 14013, 5612, 5410, 13365, 7616, 2444, 3798, 13384, 12802, 14904]|
922 |[3698, 5185, 2399, 3100, 127, 8571, 5793, 15468, 16182, 11987, 9043, 11568, 16773, 8773, 11809, 15401, 1227, 11306, 684, 10294, 13971, 1191, 1208, 9634, 9505, 1543, 16610, 327, 4701, 11674, 12795, 6034, 16219, 1490, 15877, 5296, 10486, 14601]|
923 |[2143, 4241, 14397, 14641, 13609, 7881, 4170, 16192, 2825, 14844, 3082, 5399, 5313, 13118, 13063, 3748, 9300, 2800, 12756, 6409, 12871, 10536, 9997, 15363, 4547, 12332, 8083, 10780, 3866, 15553, 10180, 3489, 2071, 9775, 9645, 3350, 2633, 2162, 3167]|
924 |[16716, 770, 10820, 5938, 6018, 9165, 4147, 2395, 3614, 4757, 1020, 4430, 11536, 11758, 5230, 4745, 565, 5692, 5025, 16285, 9249, 6205, 14942, 14840, 248, 2066, 484, 6210, 2312, 1079, 6854, 9769, 2792, 10948, 8454, 11658, 8868, 12015]|
925 |[14145, 4493, 8716, 13219, 871, 6500, 7377, 3667, 10585, 16238, 5442, 6285, 16607, 4997, 7463, 456, 16176, 14994, 6268, 12227, 96, 3635, 5390, 5521, 13918, 2440, 12465, 9046, 3146, 160, 14462, 7734, 5569, 15820, 16679, 13362, 14236, 13242, 16454]|
926 |[10406, 12282, 8525, 10831, 8548, 13539, 15188, 3058, 12493, 14044, 11302, 16723, 4084, 3841, 2406, 15506, 8498, 15678, 607, 11616, 16637, 3278, 1792, 4602, 16561, 3577, 7237, 12471, 14215, 5769, 5951, 4427, 16469, 5541, 908, 12586]|
927 |[8717, 471, 11422, 12307, 3721, 1849, 9029, 6722, 11514, 2254, 1617, 14335, 2631, 10778, 14227, 12718, 3441, 3476, 8802, 10532, 13133, 3216, 16286, 4063, 16265, 12154, 1181, 14380, 14941, 16111, 8901, 671, 8583, 13312, 11026, 2564, 5865, 13732]|
928 |[13571, 6128, 12875, 9580, 7402, 14334, 14431, 10176, 11406, 2438, 904, 12030, 687, 16603, 15296, 11923, 2210, 9750, 2635, 15326, 7653, 7530, 1551, 9291, 5053, 381, 5178, 2814, 2872, 2342, 2200, 34, 6764, 13932, 6780, 5821]|
929 |[1721, 3722, 7736, 5887, 8175, 13850, 14310, 4031, 9030, 9924, 441, 7203, 11101, 7818, 13080, 6817]|
930 |[10791, 2038, 12622, 16386, 11653, 15509, 11349, 15975, 1955, 7062, 16669, 12490, 14216, 11420, 14874, 2525, 10088, 3179, 16545, 16649, 5259, 8633, 14902]|
931 |[2981, 9167, 9837, 5892, 5658, 2885, 8506, 7561, 14650, 4013, 15405, 14452, 1867, 6490, 5950, 10109, 6517, 7338]|
932 |[10988, 3704, 16563, 5821, 6780, 7674, 6764, 12966, 11691, 16246, 334, 2342, 5178, 12845, 9291, 9473, 1551, 7530, 8726, 4904, 11923, 7520, 687, 6960, 12030, 7624, 7853, 2438, 14431, 10176, 14334, 9580, 9647, 11816, 10311, 6128, 13571, 12875]|
933 |[2713, 10774, 7591, 5346, 14795, 287, 10758, 1670, 13835, 3727, 10744, 12453, 2001, 13520, 7087, 6040, 15614, 13562, 9827, 2903, 12862, 1277, 7626, 5130, 4957, 10505, 15469, 7542, 16552, 9259, 1671, 7262, 13447, 6175, 9000, 7929, 3045]|
934 |[6130, 4630, 162, 14418, 1862, 13135, 40, 5596, 991, 6366, 12651, 7984, 3168, 6611, 3838, 10633, 15338, 7050, 1766, 2519, 10817, 5385, 820, 11914, 15149, 14911, 14958, 5205, 9099, 12559, 2196, 11367, 1212, 15454, 8973, 16577, 15540, 15225]|
935 |[540, 6430, 1642, 11542, 14631, 10286, 1428, 1555, 16074, 8487, 6120, 16062, 8492, 6074, 8587, 14616, 13479, 7410, 15583, 10396, 6842, 234, 12883, 9549, 2802, 16058, 13101, 2733, 8129, 742, 13273, 15588, 16368, 4454]|
936 |[4487, 4162, 13920, 16277, 6157, 7516, 4399, 233, 7692, 440, 508, 15725, 8772, 13408, 3594, 6281, 4584, 1451, 16498, 10309, 14305, 4681, 1911, 12921, 13544, 5907, 15736, 253, 9876, 217, 5908, 13104, 2639, 9592, 14895, 10870, 8774, 8431]|
937 |[13227, 1690, 16295, 729, 11280, 11459, 10085, 3797, 6358, 11495, 7329, 9312, 9172, 14630, 677, 16027, 6448, 4134, 9382, 15367, 12948, 5235, 15819, 6179, 5702, 15831, 2683, 13320, 12700, 11681, 6249, 5863, 11811, 6155, 325, 6486, 15488, 5668, 15869]|
938 |[9968, 8599, 13690, 2398, 15374, 924, 1069]|
939 |[8989, 10275, 11535, 4209, 8904, 16472, 3308, 6037, 16268, 2877, 12565, 12309, 866]|
940 |[2503, 8493, 9230, 3669, 6659, 11253, 9534, 8333, 205, 2488, 9206, 15084, 6788, 15767, 7109, 16081, 7188, 15893, 6956, 11660, 15379, 2419, 1781, 10981, 7612, 3286, 15860, 1499, 7533, 13627, 4223]|
941 |[6705, 13218, 14308, 1645, 12525, 11982, 3600, 3823, 4500, 2100, 14205, 8250, 13932, 7106, 4261, 2205, 6165, 34, 15700, 6417, 2200, 2872, 2814, 4579, 5053, 381, 12748, 8248, 4578, 7653, 15657, 15326, 2635, 7347, 9750, 2210, 4893, 15296]|
942 |[6085, 1012, 15844, 3599, 13572, 1550, 13605, 11546]|
943 |[7238, 15801, 9021, 12938, 6361, 1112, 12856, 14553, 9412, 1826, 12310, 11465, 6697, 1631, 14561, 1927, 4655, 5264, 2911, 149, 9323, 9493, 14353, 9860, 9916, 6924, 4595, 11140, 2569, 4288]|
944 |[10622, 921, 6678, 16657, 16487, 13931, 9614, 16252, 1822, 8851]|
945 |[4537, 9882, 12127, 15740, 16531, 15977, 15973, 6984, 7390, 6872, 9509, 9225, 14907, 2325, 1922, 7245, 1034, 1913, 11106, 4305, 13715, 13981, 7127]|
946 |[9179, 11127, 347, 5370, 14609, 5470, 13814, 13181, 14143, 11594, 1028, 13728, 6487, 12384, 13271, 702, 6514, 14259, 13841, 317, 11551, 12357, 13071, 8941, 13124, 2824]|
947 |[13981, 13715, 4305, 11062, 11106, 1318, 9920, 1922, 4101, 2325, 4081, 14907, 13377, 9509, 6984, 15973, 15740, 16174, 9718, 6908, 9882, 1466, 3812, 2174, 4537, 1290, 10708, 6660, 12127, 16531, 7745, 12612, 15977, 14866, 7390]|
948 |[3627, 3036, 4450, 3796, 14744, 12364, 6749, 16771, 14239, 3680, 3298, 400, 13069, 14608, 6419, 9151, 15550]|
949 |[11437, 8856, 241, 12548, 57, 13983, 9832, 11148, 6665, 10421, 11925, 49, 16160, 13419, 8398, 16777, 1491, 8045, 14710, 10498, 4217, 1987, 12710, 10434, 1487, 14298, 4405, 3309, 14779, 9140, 14284, 1802, 2935, 5150, 16399, 2105, 8653]|
950 |[15507, 2327, 9969, 5077, 10423, 1038, 9191, 9077, 7064, 9812, 7280, 4741, 1811, 9276, 12460, 5958, 5852, 12484, 13726, 13837, 294, 9371, 25]|
951 |[2617, 15615, 3234, 5909, 4119, 7843, 14238, 479, 4739, 2169, 6364, 2087, 12419, 13784, 6720, 9394, 10762, 4377, 8641, 4665, 8258, 7886, 191, 11537, 3098, 8092, 7393, 15566, 16704, 4207, 12969, 9358, 3312, 13150, 2018]|
952 |[3476, 3441, 12718, 2631, 13133, 4063, 16265, 1617, 2254, 16111, 8901, 6722, 9029, 13312, 2564, 10612, 9923, 10620, 8717, 9151, 471, 11422, 12307, 13069, 3721, 400, 1849, 3680, 16771]|
953 |[4631, 8906, 14573, 10985, 16191, 1126, 10845, 7521, 8104, 1900, 8103, 1843, 9792, 15333, 10325, 12339, 3605, 16508, 10514, 9150, 13801, 5157, 9064, 15241, 10094, 14959, 2478, 12716, 3005, 11735, 14588, 12770, 10976, 5616, 4609, 12780]|
954 |[5227, 14973, 12734, 14875, 9450, 4910, 9083, 1137, 6524, 11714, 10959, 2888, 10183, 4523, 3018, 16025, 11247, 7569, 5108, 13933, 5238, 11508, 4771, 2227, 4107, 16486, 5990, 14979, 14001, 3611, 3858, 10850, 15451, 15047, 5234, 3907, 15706, 16733, 15384]|
955 |[5461, 9364, 711, 2247, 14455, 12105, 11424, 14114, 11511, 14508, 10128, 3400, 12808, 9551, 825, 379, 3103, 5884, 4478, 6014, 13913, 5471, 14171, 4569, 4329, 9908, 10637, 10459, 8922, 9434, 4869]|
956 |[11615, 11333, 9980, 6122, 5786, 11930, 4464, 14900, 9446, 619, 16430, 5276, 4172, 13456, 15814, 4037, 13022, 12508, 13990, 9760, 7573, 16383, 15069, 13821, 15731, 4961, 2093, 8314, 15848, 2665, 2930, 5822, 3215, 16708, 3915, 3889, 14539]|
957 |[8035, 8461, 12679, 5043, 14851, 15992, 10579, 12784, 6286, 9825, 4732, 13485, 1897, 493, 1062, 8363, 15284, 13862, 16653, 13869, 9080, 4687, 13576, 9303, 11950, 14516, 16579, 4221, 15658, 6312, 1734, 4703, 8168, 10785, 6869, 6024, 10664, 8018, 14291]|
958 |[443, 1724, 538, 12571, 16271, 2959, 9902, 16647, 5709, 11859, 15419, 1949, 8020, 221, 7200, 8616, 5237, 709, 9114, 15111, 12233, 10263, 4437, 2158, 9283, 9299, 378, 13196, 6305, 5668, 8380, 15488, 6155]|
959 |[13667, 15834, 2004, 8445, 7465, 12747, 3769, 10287, 12047, 11614, 15572, 4863, 5837, 15761]|
960 |[4893, 7607, 6233, 13917, 9644, 1814, 6609, 7347, 15657, 8060, 16240, 4578, 8248, 12748, 5455, 4579, 2655, 11842, 7570, 6417, 15813, 15700, 12437, 10729, 4261, 6165, 2205, 1496, 12931, 16615, 7106, 4152, 4586, 14205, 2100, 4500, 3823, 11982, 5513]|
961 |[13736, 3001, 15391, 9513, 3685, 9577, 14887, 14314, 2583, 7328, 15003]|
962 |[8904, 3308, 4209, 2877, 12565, 10275, 12309, 8989, 15009, 3176, 11535, 11332, 766, 12449, 568, 16472, 6037, 16268, 10973, 11828, 4837, 1032, 866, 11860, 1059, 1693, 16456, 581, 13020, 12245, 5433, 16165, 5983, 10782, 11173, 2850]|
963 |[11203, 16337, 15098, 1228, 10236, 16218, 7540, 13952, 10922, 10581, 14018, 6590, 2356, 1035, 10205, 12349, 8243, 1160, 7506, 4135, 1679, 13617, 6106, 5004, 831, 10289, 3107, 2663, 7285, 11261, 12614, 3151, 15561, 12663, 3334, 10557, 15778, 12014]|
964 |[10123, 211, 12527, 6951, 16612, 1607, 6337, 836, 13203, 5588, 7840, 15558, 3632, 4935, 1926, 28, 2779, 12543, 6770, 864, 8907, 5086, 9957, 11071, 5550, 1950, 10819, 3231, 2505, 13809, 9316]|
965 |[11293, 12930, 5600, 2201, 8872, 1847, 7893, 5974, 13903, 210, 14683, 15230, 11632, 516, 15567, 14106, 4402, 14944, 12094, 1118, 14269, 11622, 4828, 1464, 15671, 8976, 2757]|
966 |[5942, 9766, 13400, 1233, 12819, 10261, 2634, 6587, 10891, 5634, 12185, 11, 6083, 7928, 3073, 499, 4620, 15514, 3615, 5299, 3060, 14185, 1789, 14172, 5829, 5807, 875, 3108, 16376, 3657, 10265, 9070, 5816, 15057, 2289, 53, 2190, 12537, 14190]|
967 |[469, 5161, 5295, 13740, 9090, 5142, 3799, 13495, 8589, 104, 4966, 4817, 16002, 14970, 11103, 16156, 14787, 9885, 9742, 14064, 7141, 11754, 15005, 13236, 9744, 673, 16116, 5559, 7206, 3934, 13533, 13594, 3846, 1252, 1037, 7455]|
